ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,binary_label
1551380283.703961,192.168.1.200,35382.0,201.128.113.227,23.0,tcp,missing,3.118465,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547144860.67009,192.168.1.198,54836.0,45.45.89.160,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404503.702367,192.168.1.196,57110.0,48.17.81.145,23.0,tcp,missing,3.139455,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545408054.681134,192.168.1.196,38338.0,168.47.126.151,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404754.740644,192.168.1.196,34216.0,130.103.109.159,23.0,tcp,missing,3.141464,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403529.081254,192.168.1.196,44814.0,112.63.52.26,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404921.552868,192.168.1.196,51502.0,207.85.114.209,23.0,tcp,missing,3.129472,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405987.937665,192.168.1.196,54654.0,62.153.178.79,23.0,tcp,missing,3.144704,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405272.501696,192.168.1.196,34546.0,168.177.111.183,23.0,tcp,missing,3.140929,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405575.753338,192.168.1.196,52110.0,222.248.150.224,23.0,tcp,missing,3.089001,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407040.073354,192.168.1.196,58246.0,172.67.85.199,23.0,tcp,missing,3.087249,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227758.3282552,192.168.100.111,18088.0,168.151.19.255,8080.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337442.73284,192.168.1.197,38370.0,197.182.173.228,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1536227028.442517,192.168.100.111,18088.0,212.18.7.72,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227326.518746,192.168.100.111,17576.0,155.163.115.223,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545397790.123226,192.168.1.198,36097.0,35.150.74.231,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545403450.417867,192.168.1.196,58662.0,154.78.28.52,23.0,tcp,missing,3.149973,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227567.4546142,192.168.100.111,18344.0,156.172.95.132,52869.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,DDoS,1
1545404531.723419,192.168.1.196,59288.0,59.153.131.143,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545398892.713226,192.168.1.198,36097.0,83.184.107.180,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545405334.0445712,192.168.1.196,43718.0,217.106.100.115,23.0,tcp,missing,3.119487,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545397527.871638,192.168.1.198,36097.0,61.207.35.213,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532102764.518997,192.168.100.108,5526.0,111.203.253.237,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545397440.572617,192.168.1.198,36097.0,46.250.28.91,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545396364.187132,192.168.1.198,36097.0,48.6.34.145,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545404868.5221,192.168.1.196,32970.0,95.131.162.112,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532527437.009034,192.168.100.111,27231.0,172.124.19.191,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066198.69424,192.168.1.194,51682.0,137.182.174.102,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551380543.359954,192.168.1.200,56322.0,125.122.162.149,23.0,tcp,missing,3.142209,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405866.762731,192.168.1.196,41692.0,88.42.40.82,23.0,tcp,missing,3.121982,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406727.320788,192.168.1.196,44094.0,125.89.49.184,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532527937.023343,192.168.100.111,29930.0,13.75.106.153,16881.0,udp,missing,32.985698,318.0,0.0,S0,0.0,D,3.0,402.0,0.0,0.0,Benign,0
1551379030.185815,192.168.1.200,49116.0,153.145.204.127,23.0,tcp,missing,1e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406254.041988,192.168.1.196,59300.0,97.99.172.133,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532102776.986891,192.168.100.108,5526.0,48.26.11.78,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545406263.366372,192.168.1.196,54880.0,141.126.132.171,23.0,tcp,missing,3.155197,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532102598.238018,192.168.100.108,5526.0,219.192.102.108,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545405995.483137,192.168.1.196,49222.0,168.158.176.255,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144870.147692,192.168.1.198,54836.0,185.12.98.220,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227747.2006052,192.168.100.111,18088.0,25.178.207.125,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407544.4739711,192.168.1.196,58660.0,185.142.148.175,23.0,tcp,missing,3.088522,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403442.449174,192.168.1.196,46164.0,99.126.112.160,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066192.275903,192.168.1.194,53713.0,61.206.116.140,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407788.764823,192.168.1.196,59024.0,119.162.42.55,23.0,tcp,missing,3.117989,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227681.6708062,192.168.100.111,17832.0,197.183.150.6,37215.0,tcp,missing,1e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,Okiru,1
1545404714.0423331,192.168.1.196,60368.0,251.237.141.158,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144822.831422,192.168.1.198,11315.0,91.216.80.83,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545403895.5617971,192.168.1.196,41072.0,43.99.130.156,23.0,tcp,missing,3.119461,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227495.580477,192.168.100.111,17832.0,41.178.176.188,37215.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,Okiru,1
1545407027.875323,192.168.1.196,58272.0,46.70.153.88,23.0,tcp,missing,3.125248,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406508.192491,192.168.1.196,58202.0,151.230.103.136,23.0,tcp,missing,3.128986,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407064.12415,192.168.1.196,53516.0,114.116.205.174,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545336967.0251892,192.168.1.197,43746.0,212.70.202.161,8080.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Benign,0
1545398793.676054,192.168.1.198,36097.0,194.240.6.136,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1536227537.043741,192.168.100.111,17832.0,156.89.22.252,37215.0,tcp,missing,6e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,Okiru,1
1536227485.284606,192.168.100.111,18088.0,180.154.9.37,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545403711.502977,192.168.1.196,60188.0,196.234.245.195,23.0,tcp,missing,3.101505,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532103122.071951,192.168.100.108,5526.0,133.199.161.10,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545403457.8071802,192.168.1.196,47314.0,197.121.71.95,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144778.622899,192.168.1.198,22568.0,91.43.16.111,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407292.362859,192.168.1.196,53520.0,223.91.146.181,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406606.605498,192.168.1.196,35516.0,80.135.156.110,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545405578.788855,192.168.1.196,39242.0,128.91.158.62,23.0,tcp,missing,3.093498,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403795.5628018,192.168.1.196,36196.0,168.68.91.78,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1536227290.149575,192.168.100.111,18344.0,41.206.167.162,52869.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,DDoS,1
1545403900.3615391,192.168.1.196,52596.0,128.126.197.160,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1551381197.652062,192.168.1.200,59814.0,168.155.177.255,23.0,tcp,missing,3.092777,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405637.765487,192.168.1.196,53258.0,247.251.204.193,23.0,tcp,missing,3.15695,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144809.625209,192.168.1.198,22568.0,91.193.111.67,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406210.243816,192.168.1.196,41558.0,177.132.151.127,23.0,tcp,missing,3.157956,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532526284.00867,192.168.100.111,13436.0,155.108.53.202,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227080.943597,192.168.100.111,17832.0,197.239.243.136,37215.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,Okiru,1
1545407057.116867,192.168.1.196,53876.0,143.105.110.114,23.0,tcp,missing,3.084239,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404922.004101,192.168.1.196,51968.0,161.235.224.204,23.0,tcp,missing,3.158731,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545408076.388469,192.168.1.196,35886.0,139.181.124.162,23.0,tcp,missing,3.092015,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545337034.204607,192.168.1.197,43746.0,49.83.150.169,80.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545336869.287706,192.168.1.197,44002.0,197.170.34.140,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532102987.984133,192.168.100.108,5526.0,77.129.4.228,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545406569.186377,192.168.1.196,57954.0,119.94.62.183,23.0,tcp,missing,3.094752,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407993.481544,192.168.1.196,41622.0,253.249.193.202,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066198.837908,192.168.1.194,35873.0,184.117.4.62,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337410.643637,192.168.1.197,38114.0,123.206.224.89,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532103994.239256,192.168.100.108,5526.0,212.229.141.12,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545404233.365009,192.168.1.196,48330.0,98.182.204.171,23.0,tcp,missing,3.157488,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532526916.001787,192.168.100.111,52300.0,209.200.162.96,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407072.10057,192.168.1.196,46070.0,199.168.123.130,23.0,tcp,missing,3.142448,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407620.247716,192.168.1.196,59796.0,201.151.78.101,23.0,tcp,missing,3.152702,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403496.250231,192.168.1.196,57228.0,210.196.203.147,23.0,tcp,missing,3.151477,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144829.2505212,192.168.1.198,53994.0,91.249.127.105,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404540.52891,192.168.1.196,43938.0,121.175.238.153,23.0,tcp,missing,3.113248,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404853.401952,192.168.1.196,42530.0,70.60.45.92,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066049.844588,192.168.1.194,32914.0,158.249.144.130,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547144879.527614,192.168.1.198,11315.0,185.194.46.27,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405440.110635,192.168.1.196,58212.0,189.131.217.120,23.0,tcp,missing,3.133724,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532103747.849217,192.168.100.108,5526.0,170.225.153.138,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532104510.956754,192.168.100.108,5526.0,175.233.137.229,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1536227297.029887,192.168.100.111,18088.0,204.162.14.59,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405197.910398,192.168.1.196,47112.0,173.223.140.215,23.0,tcp,missing,3.092013,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406194.122556,192.168.1.196,49372.0,121.128.95.184,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407101.306905,192.168.1.196,37694.0,126.90.184.218,23.0,tcp,missing,3.134211,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404332.843405,192.168.1.196,54762.0,58.42.77.56,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532527920.005537,192.168.100.111,7826.0,207.206.69.164,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407575.475529,192.168.1.196,53822.0,124.85.92.97,23.0,tcp,missing,3.126969,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227607.844267,192.168.100.111,17832.0,156.194.151.108,37215.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,Okiru,1
1547066192.613956,192.168.1.194,36746.0,146.38.105.63,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337065.436543,192.168.1.197,38370.0,156.2.31.183,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545407064.121868,192.168.1.196,56634.0,86.90.174.196,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1538612592.676309,192.168.100.113,50295.0,192.168.100.1,53.0,udp,dns,0.000493,45.0,45.0,SF,0.0,Dd,1.0,73.0,1.0,73.0,Benign,0
1532101926.953853,192.168.100.108,5526.0,178.36.82.173,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545407178.544065,192.168.1.196,49590.0,136.129.217.204,23.0,tcp,missing,3.097232,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406422.2813962,192.168.1.196,42292.0,126.222.184.145,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545337399.216406,192.168.1.197,44002.0,156.101.9.13,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337274.818599,192.168.1.197,38370.0,156.186.36.66,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545396423.833318,192.168.1.198,36097.0,132.156.13.207,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545405379.641342,192.168.1.196,48644.0,98.131.134.133,23.0,tcp,missing,3.121225,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227439.8073812,192.168.100.111,18344.0,41.3.9.243,52869.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,DDoS,1
1532528147.004712,192.168.100.111,57219.0,147.32.218.176,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532525349.000161,192.168.100.111,27084.0,49.110.208.87,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227038.529731,192.168.100.111,18088.0,178.109.10.253,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532528091.008354,192.168.100.111,53219.0,46.127.250.69,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532526366.007233,192.168.100.111,50104.0,20.1.255.126,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407280.15855,192.168.1.196,34656.0,154.70.112.134,23.0,tcp,missing,3.082016,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545397256.189924,192.168.1.198,36097.0,129.135.51.143,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545397771.922097,192.168.1.198,36097.0,154.223.189.139,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532525873.00584,192.168.100.111,29149.0,169.63.138.125,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545396203.892466,192.168.1.198,36097.0,188.29.102.209,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545403642.281204,192.168.1.196,53644.0,96.165.90.34,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406300.683025,192.168.1.196,49782.0,111.154.50.132,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144863.815551,192.168.1.198,22568.0,91.251.17.64,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404633.121666,192.168.1.196,55144.0,113.65.110.55,23.0,tcp,missing,3.08027,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545408032.462783,192.168.1.196,39494.0,12.51.19.150,23.0,tcp,missing,3.09774,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545337447.04913,192.168.1.197,38114.0,129.2.70.63,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407399.3217971,192.168.1.196,50346.0,50.55.22.81,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406958.760541,192.168.1.196,56464.0,126.222.199.126,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545337446.045701,192.168.1.197,38114.0,71.234.73.194,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545397098.514781,192.168.1.198,36097.0,74.108.31.68,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1547144882.637573,192.168.1.198,22568.0,91.67.162.108,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227532.79443,192.168.100.111,17576.0,159.63.247.113,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532526727.003197,192.168.100.111,49715.0,32.105.82.95,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406865.000846,192.168.1.196,37364.0,206.178.100.127,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1536227535.8264449,192.168.100.111,17576.0,150.87.170.153,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547144892.012198,192.168.1.198,54836.0,45.24.238.57,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404301.481509,192.168.1.196,43578.0,39.82.87.171,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1551379759.143478,192.168.1.200,52366.0,135.61.129.106,23.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407529.123976,192.168.1.196,42508.0,167.195.188.227,23.0,tcp,missing,3.157951,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406746.921044,192.168.1.196,49874.0,29.56.73.23,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407879.670228,192.168.1.196,60512.0,84.135.114.230,23.0,tcp,missing,3.090753,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545337183.202114,192.168.1.197,43746.0,142.230.133.101,8080.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Benign,0
1545405214.502447,192.168.1.195,49240.0,185.244.25.235,6667.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,C&C,1
1545337256.896824,192.168.1.197,38114.0,128.114.133.172,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406293.336952,192.168.1.196,52300.0,82.125.21.103,23.0,tcp,missing,3.105229,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406753.009308,192.168.1.196,42698.0,162.133.187.149,23.0,tcp,missing,3.111979,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545337398.210974,192.168.1.197,38370.0,197.222.194.139,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1547144821.891484,192.168.1.198,22568.0,185.51.27.179,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404079.712172,192.168.1.196,58368.0,179.190.145.239,23.0,tcp,missing,3.129733,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532526100.009392,192.168.100.111,59865.0,96.188.31.248,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404776.7623382,192.168.1.196,34158.0,38.39.35.153,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1536227534.831523,192.168.100.111,18088.0,39.125.163.59,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
