ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,binary_label
1547066089.726353,192.168.1.194,49221.0,68.200.140.130,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405584.765723,192.168.1.196,59122.0,161.76.159.67,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547066156.5725038,192.168.1.194,45961.0,181.14.235.57,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404003.568478,192.168.1.196,36316.0,79.57.119.29,23.0,tcp,missing,3.114236,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406462.233029,192.168.1.196,57582.0,221.165.239.232,23.0,tcp,missing,3.088746,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227046.606075,192.168.100.111,18088.0,32.221.89.186,8080.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404101.321404,192.168.1.196,44858.0,202.230.183.182,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545403596.282447,192.168.1.196,40012.0,91.195.101.171,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545395864.391597,192.168.1.198,36097.0,123.103.177.232,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1551377994.986832,192.168.1.200,53282.0,119.144.31.55,23.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545403774.037829,192.168.1.196,50696.0,104.111.121.24,23.0,tcp,missing,3.124222,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407347.040624,192.168.1.196,47872.0,30.81.69.100,23.0,tcp,missing,3.159703,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404454.361714,192.168.1.196,58118.0,144.150.227.98,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407255.076622,192.168.1.196,56568.0,213.157.150.101,23.0,tcp,missing,3.123961,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532528258.003708,192.168.100.111,61121.0,147.32.214.153,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404333.0820198,192.168.1.196,34262.0,223.207.242.221,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1569018221.561585,192.168.1.195,48039.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1537535908.102913,192.168.2.3,34749.0,192.168.2.1,53.0,udp,dns,0.01204,36.0,68.0,SF,0.0,Dd,1.0,64.0,1.0,96.0,Benign,0
1551378642.506138,192.168.1.200,52012.0,112.234.129.199,23.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227615.714771,192.168.100.111,17576.0,12.203.151.24,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066091.901618,192.168.1.194,45548.0,38.140.112.123,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1569018223.825431,192.168.1.195,37841.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1545337513.5764391,192.168.1.197,38370.0,41.55.154.110,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1551382232.436654,192.168.1.200,53286.0,163.133.74.198,23.0,tcp,missing,3.107723,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406078.82269,192.168.1.196,58980.0,112.134.128.56,23.0,tcp,missing,3.140458,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1538508038.54866,192.168.100.103,123.0,217.30.75.147,123.0,udp,missing,0.232362,48.0,48.0,SF,0.0,Dd,1.0,76.0,1.0,76.0,Benign,0
1569018220.125817,192.168.1.195,3635.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1545408166.840185,192.168.1.196,34488.0,153.26.125.97,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406584.2235231,192.168.1.196,46366.0,214.147.180.196,23.0,tcp,missing,3.101222,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532104178.2576,192.168.100.108,5526.0,34.0.22.56,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1547066127.1312869,192.168.1.194,41544.0,203.151.6.90,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407191.5026631,192.168.1.196,38032.0,175.210.203.139,23.0,tcp,missing,3.09773,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407246.521256,192.168.1.196,51090.0,25.41.59.92,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545337001.559733,192.168.1.197,43746.0,84.102.18.118,80.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407361.78997,192.168.1.196,33822.0,189.152.152.134,23.0,tcp,missing,3.134458,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545337235.993997,192.168.1.197,44002.0,156.211.8.151,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551380543.371698,192.168.1.200,51916.0,153.150.190.177,23.0,tcp,missing,3.131208,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406880.280858,192.168.1.196,42868.0,105.70.216.109,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532528863.002774,192.168.100.111,7681.0,147.32.238.75,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407107.08061,192.168.1.196,41536.0,88.52.146.180,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406094.062945,192.168.1.196,33056.0,61.47.82.112,23.0,tcp,missing,3.100214,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1551381777.6927118,192.168.1.200,56326.0,202.119.155.224,23.0,tcp,missing,3.130718,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551380150.346882,192.168.1.200,46730.0,206.172.131.144,23.0,tcp,missing,4e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404057.1612608,192.168.1.196,56388.0,104.69.106.208,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1547144847.958334,192.168.1.198,53994.0,91.44.201.200,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227065.7755618,192.168.100.111,18088.0,138.167.131.20,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405287.257731,192.168.1.196,53340.0,145.139.193.170,23.0,tcp,missing,3.105758,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1551380885.3878,192.168.1.200,36410.0,128.157.82.100,23.0,tcp,missing,1e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404692.158793,192.168.1.196,36162.0,194.149.198.153,23.0,tcp,missing,3.083482,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403535.801435,192.168.1.196,57962.0,247.165.239.193,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532103394.390466,192.168.100.108,5526.0,143.63.28.30,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545403681.1575449,192.168.1.196,40106.0,152.201.204.210,23.0,tcp,missing,3.126725,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545404131.802072,192.168.1.196,53338.0,190.78.110.62,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1536227389.06792,192.168.100.111,18088.0,212.146.158.100,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547144820.033282,192.168.1.198,53994.0,91.130.186.253,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407811.160315,192.168.1.196,50596.0,128.126.99.223,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545405929.805566,192.168.1.196,56032.0,25.49.111.11,23.0,tcp,missing,3.116958,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1533062452.476547,192.168.100.113,123.0,147.231.100.5,123.0,udp,missing,0.00173,48.0,48.0,SF,0.0,Dd,1.0,76.0,1.0,76.0,Benign,0
1545407559.46865,192.168.1.196,52166.0,51.149.146.25,23.0,tcp,missing,3.132992,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545408146.202937,192.168.1.196,41346.0,249.179.189.127,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1536227187.9984288,192.168.100.111,17576.0,145.14.56.124,8081.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405241.98604,192.168.1.196,41870.0,97.138.78.69,23.0,tcp,missing,3.097474,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405974.1230462,192.168.1.196,54946.0,46.137.102.166,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532103049.283942,192.168.100.108,5526.0,83.87.169.81,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1547066204.357516,192.168.1.194,40035.0,39.94.172.50,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547066055.3097231,192.168.1.194,39788.0,50.86.68.134,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406973.005913,192.168.1.196,46906.0,28.45.143.30,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545408107.051268,192.168.1.196,37528.0,223.207.162.224,23.0,tcp,missing,3.150714,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405226.95835,192.168.1.196,44698.0,42.107.125.73,23.0,tcp,missing,3.089232,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405295.243973,192.168.1.196,54778.0,67.52.106.131,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1536227525.7392151,192.168.100.111,18088.0,212.48.24.3,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407154.761123,192.168.1.196,55922.0,214.244.244.145,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545408001.795528,192.168.1.196,48804.0,92.114.216.171,23.0,tcp,missing,3.127507,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1551379896.583147,192.168.1.200,45872.0,146.177.152.185,23.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532527831.0054991,192.168.100.111,34518.0,204.236.187.205,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547144879.516836,192.168.1.198,11315.0,185.184.135.107,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337286.404499,192.168.1.197,43746.0,111.68.238.79,80.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404647.03125,192.168.1.196,57146.0,161.170.160.171,23.0,tcp,missing,3.092003,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547144846.917435,192.168.1.198,53994.0,185.144.183.193,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551377867.625878,192.168.1.200,32978.0,157.152.95.26,23.0,tcp,missing,5e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337379.294016,192.168.1.197,38114.0,85.146.124.189,8081.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545336795.566277,192.168.1.197,43746.0,212.225.231.133,8080.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Benign,0
1547066121.475506,192.168.1.194,43352.0,79.199.138.219,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532525475.009505,192.168.100.111,15074.0,167.197.132.244,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337002.579147,192.168.1.197,43746.0,124.187.73.239,80.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545406980.988851,192.168.1.196,45400.0,135.153.171.184,23.0,tcp,missing,3.131967,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545407071.80798,192.168.1.196,57302.0,124.87.131.137,23.0,tcp,missing,3.11299,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532529076.005812,192.168.100.111,18194.0,192.108.175.248,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404179.723031,192.168.1.196,49838.0,113.238.195.242,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404747.48177,192.168.1.196,36144.0,178.201.236.182,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406255.166099,192.168.1.196,39394.0,245.218.172.241,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407108.841613,192.168.1.196,57120.0,122.48.162.108,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545405569.083146,192.168.1.196,58518.0,210.130.146.200,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532101399.913597,192.168.100.108,5526.0,198.236.16.165,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545407466.682595,192.168.1.196,42206.0,81.180.130.163,23.0,tcp,missing,3.117739,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532528407.004563,192.168.100.111,195.0,147.32.44.209,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547144888.8797462,192.168.1.198,22568.0,185.80.184.152,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407146.840449,192.168.1.196,40936.0,121.157.63.90,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407431.6408858,192.168.1.196,36220.0,162.159.99.60,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1551378900.719483,192.168.1.200,48256.0,149.103.97.89,23.0,tcp,missing,3.148201,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404179.721303,192.168.1.196,55570.0,37.184.115.125,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406156.4581552,192.168.1.196,57216.0,218.226.98.211,23.0,tcp,missing,3.108736,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545405418.602417,192.168.1.196,57236.0,167.49.25.107,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545396176.492131,192.168.1.198,36097.0,198.121.246.34,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1536227313.21561,192.168.100.111,18088.0,180.92.4.229,80.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532528540.006286,192.168.100.111,13528.0,95.128.175.224,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1551380093.9426188,192.168.1.200,50532.0,32.144.28.111,23.0,tcp,missing,1e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1569018221.638542,192.168.1.195,50613.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1547066047.078915,192.168.1.194,45604.0,114.6.233.176,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1547144887.9192991,192.168.1.198,11315.0,45.102.106.126,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532102119.200997,192.168.100.108,5526.0,150.22.107.55,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532103821.689372,192.168.100.108,5526.0,41.31.140.142,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1532101730.59206,192.168.100.108,5526.0,220.68.111.195,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1545405020.8465538,192.168.1.196,37782.0,198.172.188.231,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407613.400386,192.168.1.196,43108.0,220.91.117.187,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1540545547.358783,192.168.1.132,39542.0,192.168.1.1,53.0,udp,dns,0.000499,41.0,41.0,SF,0.0,Dd,1.0,69.0,1.0,69.0,Benign,0
1545337373.022843,192.168.1.197,43746.0,62.222.48.220,80.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532528230.005671,192.168.100.111,65332.0,60.241.36.131,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1536227223.411843,192.168.100.111,18344.0,156.194.75.203,52869.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,DDoS,1
1569018202.6412358,192.168.1.195,50640.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1532526678.000597,192.168.100.111,28549.0,113.246.93.137,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404655.481934,192.168.1.196,51500.0,94.215.82.130,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1551380444.427443,192.168.1.200,37530.0,129.89.157.140,23.0,tcp,missing,1e-06,0.0,0.0,S0,0.0,S,2.0,120.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545336935.007451,192.168.1.197,44002.0,156.95.74.33,52869.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545405920.2824938,192.168.1.196,44274.0,245.137.125.187,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532528666.0027618,192.168.100.111,57357.0,147.32.60.64,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545407551.561458,192.168.1.196,40768.0,160.182.146.61,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1538598833.66901,192.168.100.113,34272.0,192.168.100.1,53.0,udp,dns,0.054962,45.0,45.0,SF,0.0,Dd,1.0,73.0,1.0,73.0,Benign,0
1545407612.120611,192.168.1.196,34300.0,137.12.78.30,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1569018204.107243,192.168.1.195,33747.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1536227276.807725,192.168.100.111,18088.0,212.86.142.207,8080.0,tcp,missing,2e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404233.076686,192.168.1.196,53398.0,42.126.148.115,23.0,tcp,missing,3.126217,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1536227417.552607,192.168.100.111,18344.0,41.103.205.158,52869.0,tcp,missing,5e-06,0.0,0.0,S0,0.0,S,2.0,80.0,0.0,0.0,DDoS,1
1545403780.204053,192.168.1.196,55236.0,61.188.122.173,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407200.040555,192.168.1.196,35816.0,218.236.114.216,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545403995.081806,192.168.1.196,35664.0,149.117.208.210,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407833.082525,192.168.1.196,58254.0,181.114.181.116,23.0,tcp,missing,3.118248,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545406157.720429,192.168.1.196,45762.0,117.136.65.82,23.0,tcp,missing,3.121485,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545337077.574122,192.168.1.197,38370.0,156.54.169.118,37215.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Okiru,1
1551381349.002257,192.168.1.200,46904.0,196.193.91.101,23.0,tcp,missing,3.100246,0.0,0.0,S0,0.0,S,6.0,360.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545403795.562341,192.168.1.196,55236.0,177.77.100.87,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1569018223.084059,192.168.1.195,24771.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1545404716.282058,192.168.1.196,55958.0,119.152.128.78,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404868.6045392,192.168.1.196,40520.0,120.156.187.137,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1532527171.005158,192.168.100.111,33036.0,198.146.130.114,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545337542.6683471,192.168.1.197,43746.0,212.52.82.116,8080.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,Benign,0
1545404623.803258,192.168.1.196,60862.0,114.134.81.141,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406300.921638,192.168.1.196,40976.0,175.165.205.192,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545407666.939583,192.168.1.196,52340.0,163.217.253.163,23.0,tcp,missing,3.100746,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1545403580.281062,192.168.1.196,43076.0,175.242.202.150,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545404126.611756,192.168.1.196,47626.0,92.57.63.93,23.0,tcp,missing,3.11049,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1532528547.0047991,192.168.100.111,42939.0,173.24.140.44,81.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1545404853.082866,192.168.1.196,35124.0,59.61.57.131,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
1545406369.906127,192.168.1.196,58666.0,54.98.59.74,23.0,tcp,missing,3.095223,0.0,0.0,S0,0.0,S,3.0,180.0,0.0,0.0,Benign,0
1547066124.6132169,192.168.1.194,49945.0,222.87.41.90,22.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1532527437.008029,192.168.100.111,6620.0,8.191.142.82,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,40.0,0.0,0.0,PartOfAHorizontalPortScan,1
1569018217.947681,192.168.1.195,57527.0,162.248.88.215,62336.0,tcp,missing,0.0,0.0,0.0,OTH,0.0,C,0.0,0.0,0.0,0.0,DDoS,1
1545403657.645198,192.168.1.196,44056.0,167.142.236.223,23.0,tcp,missing,0.0,0.0,0.0,S0,0.0,S,1.0,60.0,0.0,0.0,Benign,0
